('Total Revenue', '261,802,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         719064 function calls (700216 primitive calls) in 1.607 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        3    0.000    0.000    0.000    0.000 {built-in method time.time}
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        3    0.000    0.000    0.000    0.000 {method 'register' of 'select.poll' objects}
        3    0.000    0.000    0.000    0.000 {method 'poll' of 'select.poll' objects}
        3    0.000    0.000    0.000    0.000 {built-in method select.poll}
        3    0.000    0.000    0.000    0.000 http11.py:274(has_expired)
        3    0.000    0.000    0.000    0.000 http11.py:291(is_closed)
        3    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        3    0.000    0.000    0.000    0.000 connection_pool.py:294(<listcomp>)
        3    0.000    0.000    0.000    0.000 connection.py:167(can_handle_request)
        3    0.000    0.000    0.000    0.000 connection.py:187(has_expired)
        3    0.000    0.000    0.000    0.000 connection.py:197(is_closed)
        3    0.000    0.000    0.000    0.000 _utils.py:8(is_socket_readable)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:2050(__init__)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1758(__iter__)
        3    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
        3    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
        3    0.000    0.000    0.000    0.000 pathlib.py:569(_parse_args)
        3    0.000    0.000    0.000    0.000 _urls.py:282(raw_path)
        3    0.000    0.000    0.000    0.000 _urlparse.py:213(urlparse)
        3    0.000    0.000    0.000    0.000 _urlparse.py:348(encode_host)
        3    0.000    0.000    0.000    0.000 _urlparse.py:395(normalize_port)
        3    0.000    0.000    0.000    0.000 _urlparse.py:422(validate_path)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1227(vals_sorted_by_key)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1231(deepvalues)
        3    0.000    0.000    0.000    0.000 _htmlparser.py:222(handle_entityref)
        3    0.000    0.000    0.000    0.000 __init__.py:853(_addHandlerRef)
        3    0.000    0.000    0.000    0.000 __init__.py:872(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:1307(disable)
        3    0.000    0.000    0.000    0.000 __init__.py:1710(getEffectiveLevel)
        3    0.000    0.000    0.000    0.000 threading.py:236(__init__)
        3    0.000    0.000    0.000    0.000 threading.py:264(__enter__)
        3    0.000    0.000    0.000    0.000 threading.py:267(__exit__)
        3    0.000    0.000    0.000    0.000 threading.py:279(_is_owned)
        3    0.000    0.000    0.000    0.000 threading.py:359(notify)
        3    0.000    0.000    0.000    0.000 threading.py:389(notify_all)
        3    0.000    0.000    0.000    0.000 threading.py:545(__init__)
        3    0.000    0.000    0.000    0.000 threading.py:568(set)
        3    0.001    0.000    0.012    0.004 element.py:792(_find_all)
        3    0.000    0.000    0.012    0.004 element.py:2013(find_all)
        3    0.000    0.000    0.000    0.000 element.py:2155(__init__)
        3    0.000    0.000    0.000    0.000 element.py:2422(__init__)
        3    0.000    0.000    0.000    0.000 datetime.py:46(_days_before_year)
        3    0.000    0.000    0.000    0.000 datetime.py:1571(__new__)
        3    0.000    0.000    0.000    0.000 datetime.py:2205(_create)
        3    0.000    0.000    0.000    0.000 typing.py:302(decorator)
        3    0.000    0.000    0.000    0.000 typing.py:298(_tp_cache)
        3    0.000    0.000    0.000    0.000 typing.py:1250(__repr__)
        3    0.000    0.000    0.000    0.000 typing.py:1748(_get_defaults)
        3    0.000    0.000    0.000    0.000 typing.py:1875(<dictcomp>)
        3    0.000    0.000    0.000    0.000 typing.py:1773(get_type_hints)
        3    0.000    0.000    0.000    0.000 typing.py:2248(<listcomp>)
        3    0.000    0.000    0.000    0.000 typing.py:2249(<dictcomp>)
        3    0.000    0.000    0.000    0.000 typing.py:2247(_make_nmtuple)
        3    0.000    0.000    0.000    0.000 typing.py:2280(<listcomp>)
        3    0.000    0.000    0.001    0.000 typing.py:2267(__new__)
        3    0.000    0.000    0.000    0.000 typing.py:2328(_namedtuple_mro_entries)
        3    0.000    0.000    0.000    0.000 element.py:27(_alias)
        3    0.000    0.000    0.000    0.000 re.py:202(sub)
        3    0.000    0.000    0.000    0.000 dataclasses.py:564(<genexpr>)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:86(add)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:262(__subclasshook__)
      2/1    0.000    0.000    0.000    0.000 {method 'send' of 'generator' objects}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        2    0.000    0.000    0.000    0.000 {method 'split' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        2    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        2    0.002    0.001    0.002    0.001 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        2    0.000    0.000    0.000    0.000 idna.py:145(encode)
        2    0.000    0.000    0.000    0.000 http11.py:36(HTTPConnectionState)
        2    0.000    0.000    0.818    0.409 http11.py:65(handle_request)
        2    0.000    0.000    0.000    0.000 http11.py:140(_send_request_headers)
        2    0.000    0.000    0.000    0.000 http11.py:152(_send_request_body)
        2    0.000    0.000    0.818    0.409 http11.py:170(_receive_response_headers)
        2    0.000    0.000    0.000    0.000 http11.py:238(_response_closed)
        2    0.000    0.000    0.000    0.000 http11.py:264(can_handle_request)
        2    0.000    0.000    0.000    0.000 http11.py:325(__init__)
        2    0.000    0.000    0.000    0.000 http11.py:344(close)
        2    0.000    0.000    0.000    0.000 http11.py:324(HTTP11ConnectionByteStream)
        2    0.000    0.000    0.011    0.005 http11.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _connection.py:223(start_next_cycle)
        2    0.000    0.000    0.000    0.000 _connection.py:341(trailing_data)
        2    0.000    0.000    0.000    0.000 _events.py:82(__init__)
        2    0.000    0.000    0.000    0.000 _events.py:137(__init__)
        2    0.000    0.000    0.000    0.000 _events.py:247(__post_init__)
        2    0.000    0.000    0.000    0.000 _headers.py:105(__bool__)
        2    0.000    0.000    0.000    0.000 _headers.py:122(<listcomp>)
        2    0.000    0.000    0.000    0.000 _headers.py:121(raw_items)
        2    0.000    0.000    0.000    0.000 _headers.py:271(has_expect_100_continue)
        2    0.000    0.000    0.000    0.000 _receivebuffer.py:64(__bytes__)
        2    0.000    0.000    0.000    0.000 _state.py:358(start_next_cycle)
        2    0.000    0.000    0.000    0.000 _writers.py:22(write_headers)
        2    0.000    0.000    0.000    0.000 _writers.py:36(write_request)
        2    0.000    0.000    0.000    0.000 _writers.py:85(__init__)
        2    0.000    0.000    0.000    0.000 _writers.py:88(send_data)
        2    0.000    0.000    0.000    0.000 _writers.py:94(send_eom)
        2    0.000    0.000    0.000    0.000 interfaces.py:1(<module>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:18(__init__)
        2    0.000    0.000    0.000    0.000 connection_pool.py:23(assign_to_connection)
        2    0.000    0.000    0.000    0.000 connection_pool.py:31(wait_for_connection)
        2    0.000    0.000    0.000    0.000 connection_pool.py:39(is_queued)
        2    0.000    0.000    0.917    0.459 connection_pool.py:199(handle_request)
        2    0.000    0.000    0.000    0.000 connection_pool.py:305(<listcomp>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:310(<listcomp>)
        2    0.000    0.000    0.000    0.000 connection_pool.py:390(__init__)
        2    0.000    0.000    0.000    0.000 connection_pool.py:409(close)
        2    0.000    0.000    0.000    0.000 connection_pool.py:389(PoolByteStream)
        2    0.000    0.000    0.000    0.000 connection_pool.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http_proxy.py:1(<module>)
        2    0.000    0.000    0.000    0.000 http2.py:1(<module>)
        2    0.000    0.000    0.000    0.000 socks_proxy.py:1(<module>)
        2    0.000    0.000    0.042    0.021 connection.py:1(<module>)
        2    0.000    0.000    0.000    0.000 mock.py:1(<module>)
        2    0.000    0.000    0.006    0.003 _eventloop.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _resources.py:1(<module>)
        2    0.000    0.000    0.005    0.003 _sockets.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _typedattr.py:25(__init_subclass__)
        2    0.000    0.000    0.004    0.002 _streams.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _tasks.py:1(<module>)
        2    0.000    0.000    0.001    0.000 _subprocesses.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _testing.py:1(<module>)
        2    0.000    0.000    0.032    0.016 _synchronization.py:1(<module>)
        2    0.000    0.000    0.097    0.049 _api.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:40(enforce_url)
        2    0.000    0.000    0.000    0.000 _models.py:249(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:321(__init__)
        2    0.000    0.000    0.018    0.009 _models.py:1(<module>)
        2    0.000    0.000    0.917    0.459 connection.py:69(handle_request)
        2    0.000    0.000    0.000    0.000 sync.py:121(__init__)
        2    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 base.py:1(<module>)
        2    0.000    0.000    0.003    0.001 core.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _synchronization.py:240(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:281(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:284(set)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:856(inner)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:855(_ensure_subclassable)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:2776(__init__)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:2793(__call__)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1604(make_cookies)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1685(extract_cookies)
        2    0.000    0.000    0.000    0.000 pathlib.py:53(__init__)
        2    0.000    0.000    0.000    0.000 pathlib.py:589(_from_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:600(_from_parsed_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:608(_format_parsed_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
        2    0.000    0.000    0.000    0.000 pathlib.py:957(__new__)
        2    0.000    0.000    0.000    0.000 _urls.py:134(raw_scheme)
        2    0.000    0.000    0.000    0.000 _urls.py:195(raw_host)
        2    0.000    0.000    0.000    0.000 _urls.py:307(is_absolute_url)
        2    0.000    0.000    0.000    0.000 _urls.py:319(is_relative_url)
        2    0.000    0.000    0.000    0.000 _urls.py:374(__str__)
        2    0.000    0.000    0.000    0.000 _urlparse.py:167(authority)
        2    0.000    0.000    0.000    0.000 _urlparse.py:186(copy_with)
        2    0.000    0.000    0.000    0.000 _urlparse.py:200(__str__)
        2    0.000    0.000    0.000    0.000 _urlparse.py:447(normalize_path)
        2    0.000    0.000    0.000    0.000 _config.py:86(__init__)
        2    0.000    0.000    0.000    0.000 default.py:122(__init__)
        2    0.000    0.000    0.000    0.000 default.py:130(close)
        2    0.000    0.000    0.918    0.459 default.py:230(handle_request)
        2    0.000    0.000    0.000    0.000 ssl.py:1228(send)
        2    0.000    0.000    0.000    0.000 _models.py:242(get)
        2    0.000    0.000    0.000    0.000 _models.py:260(<listcomp>)
        2    0.000    0.000    0.000    0.000 _models.py:252(get_list)
        2    0.000    0.000    0.000    0.000 _models.py:274(update)
        2    0.000    0.000    0.000    0.000 _models.py:383(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:516(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:591(elapsed)
        2    0.000    0.000    0.000    0.000 _models.py:595(request)
        2    0.000    0.000    0.000    0.000 _models.py:606(request)
        2    0.000    0.000    0.000    0.000 _models.py:610(http_version)
        2    0.000    0.000    0.000    0.000 _models.py:619(reason_phrase)
        2    0.000    0.000    0.000    0.000 _models.py:635(content)
        2    0.000    0.000    0.000    0.000 _models.py:699(_get_content_decoder)
        2    0.000    0.000    0.000    0.000 _models.py:771(has_redirect_location)
        2    0.000    0.000    0.265    0.133 _models.py:876(read)
        2    0.000    0.000    0.000    0.000 _models.py:961(close)
        2    0.000    0.000    0.000    0.000 _models.py:1084(__init__)
        2    0.000    0.000    0.001    0.001 _models.py:1101(extract_cookies)
        2    0.000    0.000    0.000    0.000 _models.py:1228(__bool__)
        2    0.000    0.000    0.001    0.000 _models.py:1249(__init__)
        2    0.000    0.000    0.000    0.000 _models.py:1267(__init__)
        2    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        2    0.000    0.000    0.000    0.000 cookiejar.py:885(__init__)
        2    0.000    0.000    0.000    0.000 cookiejar.py:1266(__init__)
        2    0.000    0.000    0.008    0.004 utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 socket.py:220(__init__)
        2    0.000    0.000    0.000    0.000 selectors.py:584(_can_use)
        2    0.000    0.000    0.000    0.000 parse.py:121(<genexpr>)
        2    0.000    0.000    0.000    0.000 parse.py:380(urlparse)
        2    0.000    0.000    0.000    0.000 parse.py:419(_splitnetloc)
        2    0.000    0.000    0.000    0.000 parse.py:427(_checknetloc)
        2    0.000    0.000    0.000    0.000 parse.py:456(urlsplit)
        2    0.000    0.000    0.000    0.000 parse.py:1037(unwrap)
        2    0.000    0.000    0.000    0.000 parse.py:1058(_splittype)
        2    0.000    0.000    0.000    0.000 parse.py:1079(_splithost)
        2    0.000    0.000    0.000    0.000 parse.py:1189(_splittag)
        2    0.000    0.000    0.000    0.000 calendar.py:57(__init__)
        2    0.000    0.000    0.000    0.000 calendar.py:76(__init__)
        2    0.000    0.000    0.000    0.000 _client.py:760(_transport_for_url)
        2    0.000    0.000    0.919    0.459 _client.py:1001(_send_single_request)
        2    0.000    0.000    0.000    0.000 _auth.py:38(auth_flow)
        2    0.000    0.000    0.000    0.000 _auth.py:62(sync_auth_flow)
        2    0.000    0.000    0.000    0.000 _client.py:77(_port_or_default)
        2    0.000    0.000    0.000    0.000 _client.py:145(__init__)
        2    0.000    0.000    0.000    0.000 _client.py:156(close)
        2    0.000    0.000    0.000    0.000 _client.py:445(_build_auth)
        2    0.000    0.000    0.000    0.000 _htmlparser.py:323(prepare_markup)
        2    0.013    0.007    0.154    0.077 parser.py:133(goahead)
        2    0.000    0.000    0.014    0.007 parser.py:1(<module>)
        2    0.000    0.000    0.000    0.000 request.py:301(request_host)
        2    0.000    0.000    0.001    0.000 request.py:319(__init__)
        2    0.000    0.000    0.000    0.000 request.py:337(full_url)
        2    0.000    0.000    0.001    0.000 request.py:343(full_url)
        2    0.000    0.000    0.000    0.000 request.py:360(data)
        2    0.000    0.000    0.001    0.000 request.py:374(_parse)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        2    0.000    0.000    0.000    0.000 utils.py:355(unquote)
        2    0.000    0.000    0.000    0.000 __init__.py:567(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:902(createLock)
        2    0.000    0.000    0.000    0.000 __init__.py:1255(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1261(append)
        2    0.000    0.000    0.000    0.000 __init__.py:1467(info)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        2    0.000    0.000    0.000    0.000 datetime.py:634(__neg__)
        2    0.000    0.000    0.000    0.000 datetime.py:792(__new__)
        2    0.000    0.000    0.000    0.000 datetime.py:1239(__new__)
        2    0.000    0.000    0.000    0.000 formatter.py:158(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:247(_register_at_fork_reinit_lock)
        2    0.000    0.000    0.000    0.000 __init__.py:419(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:426(validate)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:211(deprecated_argument)
        2    0.000    0.000    0.000    0.000 __init__.py:197(reset)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        2    0.000    0.000    0.002    0.001 codecs.py:319(decode)
        2    0.000    0.000    0.000    0.000 os.py:1080(__subclasshook__)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:566(__subclasshook__)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:957(pop)
        2    0.000    0.000    0.000    0.000 contextlib.py:285(asynccontextmanager)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        2    0.000    0.000    0.000    0.000 functools.py:191(<setcomp>)
        2    0.000    0.000    0.000    0.000 functools.py:853(<lambda>)
        2    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.001    0.001 __init__.py:71(search_function)
        2    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_build}
        1    0.000    0.000    0.000    0.000 {built-in method _abc.get_cache_token}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.012    0.012    0.012    0.012 {built-in method _socket.getaddrinfo}
        1    0.000    0.000    0.000    0.000 {function socket.close at 0x7f1cd01a09d0}
        1    0.041    0.041    0.041    0.041 {method 'connect' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x7f1cd01a0a60}
        1    0.000    0.000    0.000    0.000 {method 'getpeername' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f1cd0134af0}
        1    0.000    0.000    0.000    0.000 zipfile.py:597(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:620(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:721(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:761(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:781(ZipExtFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1110(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1195(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1959(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:2191(CompleteDirs)
        1    0.000    0.000    0.000    0.000 zipfile.py:2251(FastLookup)
        1    0.000    0.000    0.000    0.000 zipfile.py:2275(Path)
        1    0.000    0.000    0.000    0.000 zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 idna.py:144(Codec)
        1    0.000    0.000    0.000    0.000 idna.py:216(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 idna.py:251(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 idna.py:290(StreamWriter)
        1    0.000    0.000    0.000    0.000 idna.py:293(StreamReader)
        1    0.000    0.000    0.000    0.000 idna.py:298(getregentry)
        1    0.000    0.000    0.000    0.000 idna.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stringprep.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp1252.py:9(Codec)
        1    0.000    0.000    0.000    0.000 cp1252.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 cp1252.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 cp1252.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 cp1252.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:425(CompletedProcess)
        1    0.000    0.000    0.000    0.000 subprocess.py:648(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 subprocess.py:702(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trace.py:11(Trace)
        1    0.000    0.000    0.000    0.000 _trace.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http11.py:47(__init__)
        1    0.000    0.000    0.000    0.000 http11.py:254(close)
        1    0.000    0.000    0.000    0.000 http11.py:267(is_available)
        1    0.000    0.000    0.000    0.000 http11.py:43(HTTP11Connection)
        1    0.000    0.000    0.000    0.000 http11.py:351(HTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 _connection.py:40(NEED_DATA)
        1    0.000    0.000    0.000    0.000 _connection.py:44(PAUSED)
        1    0.000    0.000    0.000    0.000 _connection.py:155(__init__)
        1    0.000    0.000    0.000    0.000 _connection.py:139(Connection)
        1    0.000    0.000    0.009    0.009 _connection.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _events.py:32(Event)
        1    0.000    0.000    0.000    0.000 _events.py:40(Request)
        1    0.000    0.000    0.000    0.000 _events.py:128(_ResponseBase)
        1    0.000    0.000    0.000    0.000 _events.py:175(InformationalResponse)
        1    0.000    0.000    0.000    0.000 _events.py:217(Response)
        1    0.000    0.000    0.000    0.000 _events.py:259(Data)
        1    0.000    0.000    0.000    0.000 _events.py:315(EndOfMessage)
        1    0.000    0.000    0.000    0.000 _events.py:357(ConnectionClosed)
        1    0.000    0.000    0.004    0.004 _events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _abnf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _headers.py:75(Headers)
        1    0.000    0.000    0.000    0.000 _headers.py:171(<setcomp>)
        1    0.000    0.000    0.001    0.001 _headers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:12(ProtocolError)
        1    0.000    0.000    0.000    0.000 _util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 _util.py:80(RemoteProtocolError)
        1    0.000    0.000    0.000    0.000 _util.py:107(Sentinel)
        1    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 _readers.py:123(__init__)
        1    0.000    0.000    0.000    0.000 _readers.py:122(ContentLengthReader)
        1    0.000    0.000    0.000    0.000 _readers.py:149(__init__)
        1    0.000    0.000    0.000    0.000 _readers.py:148(ChunkedReader)
        1    0.000    0.000    0.000    0.000 _readers.py:210(Http10Reader)
        1    0.000    0.000    0.003    0.003 _readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:48(__init__)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:47(ReceiveBuffer)
        1    0.000    0.000    0.000    0.000 _receivebuffer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _state.py:134(CLIENT)
        1    0.000    0.000    0.000    0.000 _state.py:138(SERVER)
        1    0.000    0.000    0.000    0.000 _state.py:143(IDLE)
        1    0.000    0.000    0.000    0.000 _state.py:147(SEND_RESPONSE)
        1    0.000    0.000    0.000    0.000 _state.py:151(SEND_BODY)
        1    0.000    0.000    0.000    0.000 _state.py:155(DONE)
        1    0.000    0.000    0.000    0.000 _state.py:159(MUST_CLOSE)
        1    0.000    0.000    0.000    0.000 _state.py:163(CLOSED)
        1    0.000    0.000    0.000    0.000 _state.py:167(ERROR)
        1    0.000    0.000    0.000    0.000 _state.py:172(MIGHT_SWITCH_PROTOCOL)
        1    0.000    0.000    0.000    0.000 _state.py:176(SWITCHED_PROTOCOL)
        1    0.000    0.000    0.000    0.000 _state.py:180(_SWITCH_UPGRADE)
        1    0.000    0.000    0.000    0.000 _state.py:184(_SWITCH_CONNECT)
        1    0.000    0.000    0.000    0.000 _state.py:250(__init__)
        1    0.000    0.000    0.000    0.000 _state.py:249(ConnectionState)
        1    0.000    0.000    0.001    0.001 _state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _writers.py:62(BodyWriter)
        1    0.000    0.000    0.000    0.000 _writers.py:84(ContentLengthWriter)
        1    0.000    0.000    0.000    0.000 _writers.py:101(ChunkedWriter)
        1    0.000    0.000    0.000    0.000 _writers.py:116(Http10Writer)
        1    0.000    0.000    0.000    0.000 _writers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(RequestInterface)
        1    0.000    0.000    0.000    0.000 interfaces.py:87(ConnectionInterface)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(PoolRequest)
        1    0.000    0.000    0.000    0.000 connection_pool.py:48(__init__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:128(create_connection)
        1    0.000    0.000    0.000    0.000 connection_pool.py:347(close)
        1    0.000    0.000    0.000    0.000 connection_pool.py:355(__enter__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:358(__exit__)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(ConnectionPool)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(HTTPProxy)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(ForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(TunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 __init__.py:11(AsyncHTTP2Connection)
        1    0.000    0.000    0.000    0.000 __init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 connection.py:38(AsyncHTTPConnection)
        1    0.000    0.000    0.000    0.000 auto.py:9(AutoBackend)
        1    0.000    0.000    0.000    0.000 auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http11.py:43(AsyncHTTP11Connection)
        1    0.000    0.000    0.000    0.000 http11.py:351(AsyncHTTP11UpgradeStream)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(AsyncRequestInterface)
        1    0.000    0.000    0.000    0.000 interfaces.py:87(AsyncConnectionInterface)
        1    0.000    0.000    0.000    0.000 connection_pool.py:17(AsyncPoolRequest)
        1    0.000    0.000    0.000    0.000 connection_pool.py:43(AsyncConnectionPool)
        1    0.000    0.000    0.000    0.000 http_proxy.py:54(AsyncHTTPProxy)
        1    0.000    0.000    0.000    0.000 http_proxy.py:169(AsyncForwardHTTPConnection)
        1    0.000    0.000    0.000    0.000 http_proxy.py:233(AsyncTunnelHTTPConnection)
        1    0.000    0.000    0.000    0.000 mock.py:16(MockSSLObject)
        1    0.000    0.000    0.000    0.000 mock.py:24(MockStream)
        1    0.000    0.000    0.000    0.000 mock.py:58(MockBackend)
